,subregion_id,plotname,region,location_y,location_x,countdate,year,countdate_cluster,year_cluster,dem250,plot_nr,plot_name,elevation,plotweight,cov1,ASW,BFMON,BGER,BHE,BPIG,BST,CAT,CC,CURR,EWB,FTCUC,FW,GFAN,GHE,GHR,GOLDBB,GOLDW,LBSW,LEWHE,LST,MACHE,MTB,MTHORN,OFSF,PYR,RFAN,RL,SATBB,SBCUC,SBL,SCC,SD,SFD,SMON,TBBB,VRIF,VT,WOMP,WTTC,YBBB,YSHE,YTSW,site
271,SU,SU800,WT,-18.97250645,146.1642074,8-Mar-05,2005,1/01/2001,2,766,800,WT800,midland,1,1,0,0,1,,1,4,2,3,0,2,0,0,3,0,3,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,2,0,0,4,SU800
272,SU,SU800,WT,-18.97189066,146.1659297,19-Dec-03,2003,1/01/2000,1,771,800,WT800,midland,1,1,0,0,4,1,2,5,4,1,0,6,0,1,1,0,3,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,,2,0,1,1,0,0,0,SU800
273,SU,SU800,WT,-18.97189066,146.1659297,20-Mar-04,2004,1/01/2001,2,771,800,WT800,midland,1,1,0,0,0,1,0,4,3,1,0,1,0,0,1,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,SU800
274,SU,SU800,WT,-18.97189066,146.1659297,11-Jan-05,2005,1/01/2001,2,771,800,WT800,midland,1,1,0,1,2,,0,5,4,0,0,4,0,1,2,0,3,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,2,1,0,0,1,SU800
275,SU,SU800,WT,-18.97189066,146.1659297,8-Mar-05,2005,1/01/2001,2,771,800,WT800,midland,1,1,1,0,0,,1,2,0,6,0,3,0,1,1,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,0,0,0,4,SU800
276,SU,SU800,WT,-18.97076604,146.1650329,20-Dec-03,2003,1/01/2000,1,766,800,WT800,midland,1,1,0,0,3,1,0,2,0,5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,,1,0,0,1,0,0,1,SU800
277,SU,SU800,WT,-18.97076604,146.1650329,21-Mar-04,2004,1/01/2001,2,766,800,WT800,midland,1,1,0,0,4,0,0,3,3,4,0,2,0,0,3,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,1,2,0,0,0,SU800
278,SU,SU800,WT,-18.97076604,146.1650329,6-Jan-05,2005,1/01/2001,2,766,800,WT800,midland,1,1,0,0,3,,2,6,1,2,0,2,0,0,3,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,SU800
279,SU,SU800,WT,-18.97076604,146.1650329,4-Mar-05,2005,1/01/2001,2,766,800,WT800,midland,1,1,0,0,2,,1,4,1,3,0,1,0,0,2,0,3,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,3,1,0,0,0,SU800
280,SU,SU800,WT,-18.96895333,146.1638546,23-Dec-03,2003,1/01/2000,1,766,800,WT800,midland,1,1,0,0,4,0,1,3,6,1,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,1,0,1,0,0,0,SU800
281,SU,SU800,WT,-18.96895333,146.1638546,21-Mar-04,2004,1/01/2001,2,766,800,WT800,midland,1,1,0,0,2,1,1,7,3,1,0,4,0,0,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,SU800
282,SU,SU800,WT,-18.96895333,146.1638546,6-Jan-05,2005,1/01/2001,2,766,800,WT800,midland,1,1,0,0,3,,1,6,6,2,0,3,0,1,1,0,4,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,0,0,2,SU800
283,SU,SU800,WT,-18.96895333,146.1638546,4-Mar-05,2005,1/01/2001,2,766,800,WT800,midland,1,1,0,0,2,,1,4,4,3,0,2,0,0,2,0,2,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,SU800
284,SU,SU800,WT,-18.96844084,146.1624324,23-Dec-03,2003,1/01/2000,1,786,800,WT800,midland,1,1,3,0,2,0,3,4,2,5,0,5,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,2,2,0,0,0,SU800
285,SU,SU800,WT,-18.96844084,146.1624324,21-Mar-04,2004,1/01/2001,2,786,800,WT800,midland,1,1,2,0,3,3,0,4,2,2,0,3,0,0,3,0,3,0,2,3,6,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,0,0,0,0,SU800
286,SU,SU800,WT,-18.96844084,146.1624324,7-Jan-05,2005,1/01/2001,2,786,800,WT800,midland,1,1,2,0,3,,1,4,5,2,0,3,0,0,3,0,3,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,3,0,0,0,SU800
287,SU,SU800,WT,-18.96844084,146.1624324,4-Mar-05,2005,1/01/2001,2,786,800,WT800,midland,1,1,2,1,2,,0,2,5,4,0,1,0,1,1,0,3,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,1,SU800
369,SU,SU800,WT,-18.93280954,146.1429618,7-Jan-00,2000,1/01/2000,1,838,800,WT800,midland,1,1,2,0,1,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,SU800
370,SU,SU800,WT,-18.93280954,146.1429618,28-Sep-00,2000,1/01/2000,1,838,800,WT800,midland,1,1,0,0,0,2,0,0,1,2,0,3,0,0,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SU800
371,SU,SU800,WT,-18.93280954,146.1429618,6-Apr-01,2001,1/01/2000,1,838,800,WT800,midland,1,1,0,0,0,5,0,1,2,0,1,0,0,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,SU800
83,SU,SU8A,WT,-19.01178441,146.2230228,10-Mar-09,2009,1/01/2002,3,623,800,WT800,midland,1,1,0,1,5,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,2,4,0,2,0,0,0,0,1,0,SU800
84,SU,SU8A,WT,-19.01178441,146.2230228,22-Feb-12,2012,1/01/2003,4,623,800,WT800,midland,1,1,0,4,8,0,0,3,2,3,0,0,0,4,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,,0,6,0,SU800
85,SU,SU8A,WT,-19.01178441,146.2230228,22-Feb-13,2013,1/01/2003,4,623,800,WT800,midland,1,1,0,1,1,0,3,2,3,2,0,0,0,2,0,0,3,0,0,6,2,0,0,0,0,0,0,0,,0,0,0,1,0,3,2,0,0,0,1,0,2,3,0,SU800
86,SU,SU8A,WT,-19.01178441,146.2230228,23-Aug-14,2014,1/01/2003,4,623,800,WT800,midland,1,1,3,0,4,3,3,3,2,4,0,4,0,1,0,0,2,0,2,1,6,0,1,0,0,0,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,4,0,SU800
99,SU,SU8A,WT,-19.01134381,146.2214001,18-Apr-08,2008,1/01/2002,3,741,800,WT800,midland,1,1,0,0,3,0,3,0,0,1,0,2,0,2,1,0,3,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,SU800
100,SU,SU8A,WT,-19.01134381,146.2214001,4-Jul-08,2008,1/01/2002,3,741,800,WT800,midland,1,1,0,0,5,0,1,3,0,3,0,1,0,4,0,0,3,0,0,1,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,5,0,SU800
101,SU,SU8A,WT,-19.01134381,146.2214001,10-Mar-09,2009,1/01/2002,3,741,800,WT800,midland,1,1,0,1,4,0,3,1,4,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,3,0,SU800
102,SU,SU8A,WT,-19.01134381,146.2214001,19-Jan-13,2013,1/01/2003,4,741,800,WT800,midland,1,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,SU800
103,SU,SU8A,WT,-19.01134381,146.2214001,10-Apr-14,2014,1/01/2003,4,741,800,WT800,midland,1,1,0,0,7,1,1,0,2,3,0,1,1,0,0,0,4,0,0,1,4,3,0,1,0,0,0,0,1,0,0,2,0,0,,1,0,1,0,0,0,0,7,0,SU800
104,SU,SU8A,WT,-19.01134381,146.2214001,23-Aug-14,2014,1/01/2003,4,741,800,WT800,midland,1,1,0,0,5,2,2,2,2,3,0,4,0,2,2,1,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,2,1,1,0,1,6,0,SU800
105,SU,SU8A,WT,-19.01118481,146.2244222,18-Apr-08,2008,1/01/2002,3,623,800,WT800,midland,1,1,0,1,9,0,2,0,2,4,0,2,0,3,1,0,3,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,4,0,SU800
106,SU,SU8A,WT,-19.01118481,146.2244222,4-Jul-08,2008,1/01/2002,3,623,800,WT800,midland,1,1,0,0,9,0,2,0,0,0,0,2,0,1,1,0,0,0,0,1,4,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,8,0,0,3,0,SU800
107,SU,SU8A,WT,-19.01118481,146.2244222,10-Mar-09,2009,1/01/2002,3,623,800,WT800,midland,1,1,0,0,5,0,2,2,4,4,0,0,0,1,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,3,0,SU800
108,SU,SU8A,WT,-19.01118481,146.2244222,19-Jan-13,2013,1/01/2003,4,623,800,WT800,midland,1,1,0,3,4,0,1,1,3,1,0,1,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,,0,0,0,0,1,4,2,0,1,0,0,0,0,2,0,SU800
109,SU,SU8A,WT,-19.01118481,146.2244222,10-Apr-14,2014,1/01/2003,4,623,800,WT800,midland,1,1,1,0,5,0,1,1,0,3,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,0,1,0,0,0,0,3,0,SU800
110,SU,SU8A,WT,-19.01118481,146.2244222,23-Aug-14,2014,1/01/2003,4,623,800,WT800,midland,1,1,0,0,4,1,0,0,0,1,0,4,0,0,1,0,1,0,2,5,4,0,0,0,0,0,0,0,2,0,0,0,1,0,,0,0,2,0,0,0,0,2,0,SU800
111,SU,SU8A,WT,-19.01064104,146.2197597,18-Apr-08,2008,1/01/2002,3,741,800,WT800,midland,1,1,0,0,5,0,1,0,0,3,0,1,0,2,3,0,5,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,0,0,0,SU800
112,SU,SU8A,WT,-19.01064104,146.2197597,10-Mar-09,2009,1/01/2002,3,741,800,WT800,midland,1,1,0,2,0,0,0,5,2,2,0,1,0,2,0,0,1,0,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,1,1,0,1,0,0,0,0,SU800
113,SU,SU8A,WT,-19.01064104,146.2197597,22-Feb-12,2012,1/01/2003,4,741,800,WT800,midland,1,1,0,5,4,0,0,2,0,4,0,1,0,3,0,0,3,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,,0,8,0,SU800
114,SU,SU8A,WT,-19.01064104,146.2197597,23-Aug-14,2014,1/01/2003,4,741,800,WT800,midland,1,1,0,0,5,1,0,1,0,3,0,1,0,3,0,0,2,0,2,4,3,0,0,0,0,0,2,0,0,0,0,2,1,0,,2,0,3,0,1,0,1,1,0,SU800
116,SU,SU8A,WT,-19.00977936,146.2254548,18-Apr-08,2008,1/01/2002,3,623,800,WT800,midland,1,1,0,1,6,1,1,0,2,2,0,4,0,4,0,0,4,0,1,2,5,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,4,0,0,0,0,4,0,SU800
117,SU,SU8A,WT,-19.00977936,146.2254548,10-Mar-09,2009,1/01/2002,3,623,800,WT800,midland,1,1,0,0,6,0,1,0,3,3,0,0,0,0,0,0,4,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,2,0,SU800
118,SU,SU8A,WT,-19.00977936,146.2254548,22-Feb-12,2012,1/01/2003,4,623,800,WT800,midland,1,1,0,2,6,0,2,4,2,0,0,2,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,,1,2,0,SU800
119,SU,SU8A,WT,-19.00977936,146.2254548,21-Feb-13,2013,1/01/2003,4,623,800,WT800,midland,1,1,1,0,0,0,0,1,4,0,0,0,0,1,0,0,4,0,2,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,2,1,0,3,0,0,1,2,3,0,SU800
120,SU,SU8A,WT,-19.00977936,146.2254548,23-Aug-14,2014,1/01/2003,4,623,800,WT800,midland,1,1,0,0,6,0,1,2,1,1,0,7,0,0,0,0,1,0,0,6,3,1,1,0,0,0,2,0,0,0,0,0,2,0,,0,0,1,1,1,1,0,4,0,SU800
130,SU,SU8A,WT,-19.00876483,146.2270462,4-Apr-07,2007,1/01/2001,2,552,600,WT600,midland,1,1,0,0,5,0,0,2,0,1,0,1,0,2,0,0,2,0,3,3,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,4,0,SU600
131,SU,SU8A,WT,-19.00876483,146.2270462,18-Apr-08,2008,1/01/2002,3,552,600,WT600,midland,1,1,0,0,4,0,0,1,2,1,0,0,0,0,1,0,3,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,2,0,1,0,1,1,0,SU600
132,SU,SU8A,WT,-19.00876483,146.2270462,4-Jul-08,2008,1/01/2002,3,552,600,WT600,midland,1,1,0,0,8,0,2,0,0,0,0,2,0,1,3,0,2,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,3,0,1,0,0,2,0,SU600
133,SU,SU8A,WT,-19.00876483,146.2270462,10-Mar-09,2009,1/01/2002,3,552,600,WT600,midland,1,1,0,0,6,0,1,0,5,2,0,0,0,1,0,0,1,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,SU600
134,SU,SU8A,WT,-19.00876483,146.2270462,19-Jan-13,2013,1/01/2003,4,552,600,WT600,midland,1,1,0,0,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,2,0,,0,0,0,0,1,2,3,0,1,0,0,0,0,1,0,SU600
135,SU,SU8A,WT,-19.00876483,146.2270462,10-Apr-14,2014,1/01/2003,4,552,600,WT600,midland,1,1,0,0,6,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,SU600
136,SU,SU8A,WT,-19.00876483,146.2270462,23-Aug-14,2014,1/01/2003,4,552,600,WT600,midland,1,1,0,0,4,2,1,2,0,2,0,7,0,0,3,0,1,0,0,2,4,2,1,0,0,0,2,1,0,0,0,2,0,0,,2,0,1,0,1,0,0,2,0,SU600
2657,TU,TA4A,WT,-16.10297948,145.3317917,13-Dec-02,2002,1/01/2000,1,319,400,WT400,lowland,1,1,,0,,0,4,NA,3,1,1,0,,0,0,2,0,NA,1,2,0,1,,0,NA,0,,0,,NA,0,0,0,,0,3,NA,1,0,,0,1,3,0,TU400
2422,TL,TL200,WT,-16.24725597,145.4349533,15-May-00,2000,1/01/2000,1,235,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,NA,0,0,0,2,0,1,NA,0,,1,0,NA,0,0,1,1,0,1,NA,0,1,0,0,0,4,0,TL200
2559,TL,TL200,WT,-16.22688681,145.4204564,15-May-00,2000,1/01/2000,1,75,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,2,1,NA,0,,0,0,NA,0,0,0,0,1,1,NA,0,1,1,0,0,5,0,TL200
2609,TL,TL200,WT,-16.18733066,145.4119896,15-May-00,2000,1/01/2000,1,77,200,WT200,lowland,1,1,0,0,0,1,1,NA,0,0,0,0,0,0,0,3,0,NA,0,1,0,1,4,1,NA,1,,1,0,NA,0,0,1,0,0,3,NA,2,2,3,0,1,5,0,TL200
2639,TL,TL200,WT,-16.13885509,145.437762,18-Aug-08,2008,1/01/2002,3,39,200,WT200,lowland,1,1,0,0,0,0,0,NA,4,0,0,0,0,0,0,7,0,NA,0,1,0,2,3,3,NA,0,0,2,0,NA,0,0,5,0,1,2,NA,1,0,1,0,0,3,0,TL200
2640,TL,TL200,WT,-16.13866395,145.4388107,18-Aug-08,2008,1/01/2002,3,39,200,WT200,lowland,1,1,0,0,0,0,0,NA,3,0,0,0,0,0,0,3,0,NA,0,2,0,2,3,0,NA,1,0,1,0,NA,0,0,0,0,1,1,NA,5,2,2,0,0,4,0,TL200
2659,TL,TL200,WT,-16.09098709,145.4619084,16-May-00,2000,1/01/2000,1,28,200,WT200,lowland,1,1,0,0,0,7,0,NA,0,0,0,0,0,0,0,5,0,NA,0,0,0,1,1,1,NA,1,,1,0,NA,0,0,0,1,0,1,NA,0,1,0,0,0,4,0,TL200
2695,TL,TL200,WT,-16.04186432,145.4563888,16-May-00,2000,1/01/2000,1,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,3,0,NA,0,0,0,2,2,0,NA,0,,0,0,NA,0,0,1,0,0,1,NA,0,2,0,0,0,4,0,TL200
2733,TL,TL200,WT,-15.96592289,145.3565003,17-May-00,2000,1/01/2000,1,40,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,NA,0,3,0,5,0,0,NA,0,,2,0,NA,0,1,2,0,0,3,NA,3,2,1,0,3,2,0,TL200
2734,TL,TL200,WT,-15.96013878,145.4057491,17-May-00,2000,1/01/2000,1,237,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,NA,0,0,0,2,0,1,NA,0,,1,0,NA,0,0,1,0,0,1,NA,0,1,0,0,1,3,0,TL200
2696,TL,TLEM50A,WT,-16.04058333,145.46075,16-Aug-07,2007,1/01/2001,2,0,200,WT200,lowland,1,1,0,0,0,1,0,NA,0,0,0,0,1,0,0,4,0,NA,0,1,0,4,0,2,NA,1,0,1,0,NA,0,0,1,0,0,1,NA,0,3,0,0,0,6,0,TL200
2697,TL,TLEM50A,WT,-16.04058333,145.46075,4-Apr-09,2009,1/01/2002,3,0,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,NA,0,2,0,2,2,2,NA,1,0,0,0,NA,0,0,0,0,0,1,NA,0,1,0,0,0,7,0,TL200
2698,TL,TLEM50A,WT,-16.04058333,145.46075,23-Aug-09,2009,1/01/2002,3,0,200,WT200,lowland,1,1,0,1,0,1,1,NA,0,0,0,0,1,0,0,2,0,NA,0,0,0,2,2,6,NA,3,0,0,1,NA,0,0,3,0,0,0,NA,0,4,0,0,0,7,0,TL200
2699,TL,TLEM50A,WT,-16.04058333,145.46075,14-Aug-13,2013,1/01/2003,4,0,200,WT200,lowland,1,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,NA,0,0,0,2,3,1,NA,2,0,0,0,NA,0,0,2,0,0,3,NA,0,4,0,0,1,4,0,TL200
2700,TL,TLEM50A,WT,-16.04058333,145.46075,16-Aug-13,2013,1/01/2003,4,0,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,0,3,0,3,3,3,NA,2,1,1,0,NA,0,0,2,0,1,4,NA,0,1,0,0,1,5,0,TL200
2701,TL,TLEM50A,WT,-16.04058333,145.46075,21-Oct-14,2014,1/01/2003,4,0,200,WT200,lowland,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,3,1,1,NA,1,0,0,6,NA,0,0,3,0,0,1,NA,0,2,0,0,0,5,0,TL200
2702,TL,TLEM50A,WT,-16.0404,145.4574167,18-Jan-07,2007,1/01/2001,2,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,7,0,NA,0,0,0,2,1,0,NA,1,0,0,2,NA,0,0,0,1,3,2,NA,0,1,0,0,0,5,0,TL200
2703,TL,TLEM50A,WT,-16.0404,145.4574167,19-Jan-07,2007,1/01/2001,2,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,NA,0,2,0,3,1,0,NA,0,0,0,0,NA,0,0,0,1,1,0,NA,0,0,0,0,0,2,0,TL200
2704,TL,TLEM50A,WT,-16.0404,145.4574167,2-Jul-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,NA,0,4,0,2,1,3,NA,4,0,1,0,NA,0,0,0,0,2,3,NA,0,0,0,0,1,6,0,TL200
2705,TL,TLEM50A,WT,-16.0404,145.4574167,16-Aug-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,0,1,0,2,3,3,NA,2,0,0,2,NA,0,0,1,0,3,4,NA,0,3,0,0,0,4,0,TL200
2706,TL,TLEM50A,WT,-16.0404,145.4574167,4-Apr-09,2009,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,NA,0,0,0,3,2,1,NA,1,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,4,0,TL200
2707,TL,TLEM50A,WT,-16.0404,145.4574167,23-Aug-09,2009,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,6,0,NA,0,0,0,5,0,1,NA,1,1,1,0,NA,0,0,0,0,0,1,NA,0,1,0,0,1,5,0,TL200
2708,TL,TLEM50A,WT,-16.0404,145.4574167,5-Aug-13,2013,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,4,0,0,0,0,0,0,2,0,NA,0,4,0,4,1,0,NA,1,0,0,0,NA,0,2,2,0,0,3,NA,0,3,1,0,0,6,0,TL200
2709,TL,TLEM50A,WT,-16.0404,145.4574167,12-Aug-13,2013,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,3,0,0,0,0,0,0,1,0,NA,0,0,0,2,2,0,NA,3,0,2,0,NA,0,0,0,0,0,2,NA,0,3,1,0,1,4,0,TL200
2710,TL,TLEM50A,WT,-16.0404,145.4574167,16-Aug-13,2013,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,NA,0,0,0,4,3,3,NA,0,0,0,0,NA,0,0,2,0,2,3,NA,1,3,1,0,0,4,0,TL200
2711,TL,TLEM50A,WT,-16.0404,145.4574167,21-Oct-14,2014,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,NA,0,0,0,2,0,0,NA,0,0,0,0,NA,0,0,3,0,0,0,NA,0,1,0,0,0,3,0,TL200
2712,TL,TLEM50A,WT,-16.04013333,145.4586,2-Jul-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,1,0,0,NA,0,0,0,0,0,0,0,6,0,NA,0,0,0,1,2,3,NA,2,0,0,0,NA,0,0,0,0,3,0,NA,0,3,0,0,0,5,0,TL200
2713,TL,TLEM50A,WT,-16.04013333,145.4586,16-Aug-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,4,0,NA,0,0,0,4,1,2,NA,3,0,1,2,NA,0,0,2,0,1,1,NA,0,3,0,0,0,5,0,TL200
2714,TL,TLEM50A,WT,-16.04013333,145.4586,22-Aug-09,2009,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,1,0,0,NA,0,0,0,0,0,0,1,1,0,NA,0,0,0,4,2,2,NA,2,2,2,0,NA,0,0,1,0,0,2,NA,0,2,2,0,0,4,0,TL200
2715,TL,TLEM50A,WT,-16.04013333,145.4586,4-Aug-13,2013,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,7,0,NA,0,2,0,2,1,1,NA,0,0,0,0,NA,0,0,3,0,0,1,NA,0,4,1,0,0,6,0,TL200
2716,TL,TLEM50A,WT,-16.04013333,145.4586,21-Oct-14,2014,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,NA,0,0,0,4,0,0,NA,1,0,0,0,NA,0,0,5,0,1,0,NA,0,1,1,0,1,4,0,TL200
2717,TL,TLEM50A,WT,-16.03936667,145.4563667,5-Jul-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,NA,0,2,0,3,6,1,NA,1,1,2,7,NA,0,0,1,0,3,2,NA,1,1,1,0,0,6,0,TL200
2718,TL,TLEM50A,WT,-16.03936667,145.4563667,16-Aug-08,2008,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,5,0,NA,0,0,0,3,2,3,NA,2,1,2,2,NA,0,0,2,1,2,3,NA,2,2,0,0,0,6,0,TL200
2719,TL,TLEM50A,WT,-16.03936667,145.4563667,7-Apr-09,2009,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,0,3,1,1,NA,2,1,0,0,NA,0,0,1,0,0,2,NA,0,0,1,0,0,4,0,TL200
2720,TL,TLEM50A,WT,-16.03936667,145.4563667,26-May-09,2009,1/01/2002,3,6,200,WT200,lowland,1,1,0,0,3,0,0,NA,0,0,0,0,0,0,0,5,0,NA,0,4,0,4,3,4,NA,2,0,1,0,NA,0,0,3,0,0,1,NA,1,2,3,0,0,7,0,TL200
2721,TL,TLEM50A,WT,-16.03936667,145.4563667,21-Oct-14,2014,1/01/2003,4,6,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,0,0,0,4,2,2,NA,1,0,0,0,NA,0,0,3,0,2,1,NA,0,4,0,0,2,9,0,TL200
2722,TL,TLEM50A,WT,-16.03833333,145.4545,16-Aug-08,2008,1/01/2002,3,20,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,6,0,NA,0,0,0,4,4,5,NA,3,0,3,18,NA,0,0,7,1,2,1,NA,0,4,0,0,0,7,0,TL200
2723,TL,TLEM50A,WT,-16.03833333,145.4545,4-Apr-09,2009,1/01/2002,3,20,200,WT200,lowland,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,5,0,NA,0,0,0,4,1,2,NA,0,2,1,0,NA,0,0,0,0,0,0,NA,0,1,0,0,0,3,0,TL200
